,119739
philosophical,1
philosophy,14
philostrate,14
philotus,9
phlegmatic,1
phoebe,3
phoebus,16
phoenicia,1
phoenicians,1
phoenix,14
phorbus,1
photinus,1
phrase,31
phraseless,1
phrases,5
phrasethat,1
phrygia,3
phrygian,4
phrynia,7
physic,33
physical,5
physician,24
physicians,11
physics,2
pia,3
pibblepabble,1
pible,1
picardy,3
pick,16
pickaxe,1
pickaxes,2
pickbone,1
pickd,17
pickdwith,1
picked,3
pickers,1
picking,5
pickle,3
pickleherring,1
picklock,1
pickpurse,3
pickpurses,1
picks,1
pickthanks,1
pickthatch,1
picturd,1
picture,41
pictured,1
picturelike,1
pictures,9
pid,1
pie,8
piecd,3
piece,87
pieces,37
piecorner,1
pied,4
piedness,1
pier,1
piercd,6
pierce,28
pierced,3
pierces,1
pierceth,1
piercing,12
piercy,1
piers,1
pies,3
piety,6
pig,8
pigeonegg,1
pigeonliverd,1
pigeons,13
pight,2
pigmy,1
pignuts,1
pigrogromitus,1
pike,4
pikes,8
pilate,2
pilates,1
pilchers,1
pild,4
pile,9
piles,2
pilfering,1
pilfrings,1
pilgrim,10
pilgrimage,16
pilgrims,3
pill,1
pillage,5
pillagers,1
pillar,3
pillars,5
pilld,3
pillicock,1
pillicocks,1
pillory,2
pillow,16
pillows,3
pills,2
pilot,6
pilots,4
pimpernell,1
pin,19
pinch,32
pinchd,10
pinches,5
pinching,2
pinchs,1
pinchspotted,1
pind,2
pindarus,20
pine,19
pined,3
pines,4
pinfold,2
pining,2
pinion,2
piniond,2
pink,3
pinkd,1
pinnace,3
pinnd,1
pins,11
pinse,1
pint,3
pintpot,1
pioned,1
pioneers,1
pioner,1
pioners,1
pious,10
pip,1
pipe,14
pipers,1
pipes,6
pipewine,1
piping,2
pippin,1
pippins,1
pirate,7
pirates,6
pisa,14
pisanio,103
pisanios,1
pisas,1
pish,4
pismires,1
piss,1
pissing,2
pistol,184
pistolproof,1
pistols,3
pit,23
pitch,32
pitchd,4
pitched,2
pitcher,1
pitchers,2
pitchy,3
piteous,22
piteously,2
pitfall,1
pith,7
pithless,1
pithy,1
pitie,1
pitied,18
pitiedst,1
pities,6
pitiful,30
pitifulhearted,1
pitifully,3
pitiless,4
pittance,1
pittieward,1
pittikins,1
pity,217
pitying,5
pitys,1
pitythey,1
pitywanting,1
pityyet,1
pius,1
placd,17
place,431
placed,10
placentio,1
places,39
placeth,2
placid,1
placing,3
plack,1
placket,3
plackets,2
plagud,2
plague,94
plagued,2
plagues,14
plaguing,1
plaguy,1
plain,117
plaindealing,3
plainer,4
plainest,2
plaining,1
plainings,1
plainly,20
plainness,12
plains,16
plainsong,4
plaintful,1
plaintiff,2
plaintiffs,1
plaints,3
planched,1
planet,9
planetary,2
planets,7
planks,2
plant,23
plantage,1
plantagenet,77
plantagenets,2
plantain,5
plantation,1
planted,9
planteth,1
plants,13
plash,1
plashy,3
plaster,4
plasterer,1
plastring,1
plat,1
plate,11
plated,2
plates,1
platform,5
platforms,1
plats,1
platted,1
plausible,1
plausive,3
plautus,1
play,303
playd,45
playdst,1
played,7
player,12
players,35
playeth,1
playfellow,6
playfellows,2
playhouse,2
playing,21
plays,36
playst,2
plea,9
pleachd,1
pleached,1
plead,48
pleaded,3
pleader,1
pleaders,1
pleading,7
pleads,3
pleasance,1
pleasant,33
pleasantly,1
pleasantspirited,1
pleasantst,1
pleasd,69
please,392
pleased,10
pleaseman,1
pleases,18
pleasest,2
pleaset,1
pleaseth,16
pleasing,22
pleasure,179
pleasures,36
plebeians,25
plebeii,1
plebs,1
pledge,19
pledges,4
pleines,1
plenitude,1
plenteous,11
plenteously,1
plenties,1
plentiful,4
plentifully,3
plenty,12
pless,8
plessed,1
plessing,1
pliant,1
plied,1
plies,4
plight,13
plighted,3
plighter,1
plod,4
plodded,2
plodders,1
plodding,1
plods,1
plood,1
ploody,1
plot,52
plotproof,1
plots,14
plotted,9
plotter,1
plough,5
ploughd,2
ploughed,1
ploughirons,1
ploughman,3
ploughmens,1
ploughst,1
ploughtorn,1
plow,1
plows,1
pluck,107
pluckd,30
plucked,2
pluckerdown,1
plucking,7
plucks,14
pluckt,1
plue,1
plum,2
plumd,1
plume,6
plumed,2
plumepluckd,1
plumes,5
plummet,3
plump,1
plumpy,1
plums,1
plumtree,1
plungd,2
plunge,5
plunged,1
plural,2
plurisy,1
plus,2
pluto,4
plutos,4
plutus,3
ply,6
po,1
pocket,35
pocketing,1
pockets,7
pocky,1
pody,2
poem,2
poesy,5
poet,59
poetical,4
poetry,9
poets,11
poictiers,5
poinards,1
poins,103
point,142
pointblank,1
pointdevice,1
pointdevise,2
pointed,5
pointing,8
pointingstock,1
points,31
pointst,1
poisd,3
poise,7
poising,1
poison,79
poisond,15
poisondillfare,1
poisoned,7
poisoner,3
poisoning,1
poisonous,10
poisonoustongud,1
poisons,9
poke,1
pokingsticks,1
pol,86
polack,4
polacks,1
poland,5
pold,1
pole,19
poleaxe,1
polecat,1
polecats,2
poleclipt,1
polemon,1
poles,1
poli,1
policies,1
policy,45
polishd,1
polished,1
politic,16
politician,4
politicians,1
politicly,2
polixenes,84
poll,5
polld,1
polluted,2
pollution,2
polonius,36
poltroons,1
polusion,1
polydamus,1
polydore,9
polyxena,1
pomander,1
pomegranate,2
pomewater,1
pomfret,18
pomgarnet,1
pommel,1
pomp,33
pompeius,4
pompey,199
pompeys,12
pompion,1
pompous,2
pomps,1
pond,4
ponder,1
ponderous,3
ponds,1
poniard,1
poniards,3
pont,1
pontic,1
pontifical,1
ponton,1
pooh,1
pool,4
poole,2
poop,2
poor,626
poorer,4
poorest,8
poorjohn,2
poorly,7
poorst,2
pope,19
popedom,1
popes,1
popilius,8
popingay,1
popish,1
poppd,2
poppy,1
poprin,1
pops,1
popular,6
popularity,2
populous,5
porch,4
porches,1
pore,2
poring,1
pork,2
porkeaters,1
porn,3
porpentine,8
porridge,8
porringer,2
port,16
portable,3
portage,1
portal,2
portance,2
portcullisd,1
portend,4
portends,3
portent,1
portentous,3
portents,4
porter,44
porters,2
portia,175
portias,10
portion,7
portly,6
portotartarossa,1
portrait,1
portraiture,1
ports,11
portugal,1
pose,1
posied,1
posies,2
position,4
positive,3
positively,2
posse,1
possess,29
possessd,40
possessed,6
possesses,4
possesseth,2
possessing,2
possession,34
possessions,5
possessor,2
posset,3
possets,1
possibilities,1
possibility,5
possible,58
possibly,3
possitable,1
post,64
posted,13
postehaste,1
posterior,2
posteriors,1
posterity,11
postern,3
posterns,3
posters,1
posthaste,2
posthorse,2
posthorses,1
posthumus,129
posting,5
postmasters,2
postposthaste,1
posts,12
postscript,2
posture,5
postures,2
posy,3
pot,13
potable,1
potations,2
potato,1
potatoes,1
potch,1
potency,6
potent,18
potentates,3
potential,3
potently,2
potents,1
pothecary,1
pother,1
potion,5
potions,6
potpan,2
pots,2
potters,1
potting,1
pottle,3
pottledeep,1
pottlepot,1
pottlepots,1
pouch,2
poulters,1
poultice,1
poultney,1
pouncet,1
pound,53
pounds,17
pour,36
pourd,6
pourest,2
pouring,2
pourquoi,2
pours,5
pourst,1
pout,1
poutst,1
poverty,23
pow,1
powder,9
powderd,1
powdring,1
power,307
powerful,14
powerfully,1
powerless,1
powers,59
powr,33
powrful,5
powrfull,2
powrs,24
pox,22
poys,1
poysam,1
prabbles,4
practic,1
practically,1
practice,41
practiced,1
practicer,1
practices,13
practicing,1
practisants,1
practisd,9
practise,19
practiser,1
practisers,1
practises,1
practising,2
praeclarissimus,1
praemunire,1
praetors,2
pragging,1
prague,1
prain,2
prains,3
praisd,26
praise,182
praised,15
praises,28
praisest,1
praiseworthy,1
praising,12
prancing,1
prank,1
prankd,1
pranks,9
prat,2
prate,14
prated,1
prater,1
prating,11
pratst,3
prattle,8
prattler,1
prattling,2
prave,4
prawls,1
prawns,1
pray,730
prayd,14
prayer,34
prayerbook,2
prayerbooks,1
prayers,86
praying,8
prayr,2
prayrs,6
prays,17
prayst,1
preach,4
preachd,1
preached,1
preachers,1
preaches,1
preaching,1
preachment,1
pread,1
preambulate,1
precedence,2
precedent,19
preceding,3
precept,1
preceptial,1
precepts,8
precinct,1
precious,76
preciousjuiced,1
preciously,1
preciousprincely,1
precipice,1
precipitating,1
precipitation,2
precise,8
precisely,6
preciseness,1
precisian,1
precontract,1
precor,1
precurse,1
precursors,1
predeceased,1
predecessor,1
predecessors,4
predestinate,1
predicament,3
predict,1
prediction,3
predictions,1
predominance,3
predominant,5
predominate,2
preeches,1
preeminence,2
preemployd,1
preface,1
prefer,19
preferment,11
preferments,2
preferrd,11
preferreth,1
preferring,1
prefers,1
preferst,1
prefiguring,1
prefixd,3
prefixed,1
preformed,1
pregnancy,1
pregnant,15
pregnantly,1
prejudicates,1
prejudice,3
prejudicial,1
prelate,9
premeditated,3
premeditation,1
premised,1
premises,3
prenez,1
prenominate,2
prentice,5
prentices,3
preoccupied,1
preordinance,1
preparation,28
preparations,3
prepard,30
prepare,67
prepared,10
preparedly,1
prepares,1
preparing,2
preposterous,6
preposterously,4
prepostrous,1
prepostrously,1
prerogatifes,1
prerogative,8
prerogatived,1
presage,7
presagers,1
presages,4
presageth,3
presaging,1
prescience,3
prescribe,4
prescript,2
prescription,4
prescriptions,3
prescripts,1
presence,106
presences,1
present,244
presentabsent,1
presentation,4
presented,18
presenter,1
presenters,1
presenteth,4
presenting,7
presently,141
presentment,2
presents,15
presentst,1
preservation,6
preservative,1
preservd,9
preserve,25
preserved,2
preserver,3
preservers,1
preserving,2
president,1
press,32
pressd,14
pressed,1
presses,4
pressing,2
pressure,1
pressures,1
prest,2
prester,1
presume,22
presumes,1
presuming,2
presumption,6
presumptuous,5
presupposd,1
presurmise,1
pret,1
pretence,8
pretences,1
pretend,6
pretended,1
pretending,2
pretense,1
pretext,1
pretia,1
prettier,1
prettiest,9
prettily,5
prettiness,1
pretty,116
prettyvaulting,1
prevail,21
prevaild,23
prevailed,1
prevaileth,1
prevailing,3
prevailment,1
prevails,4
prevent,26
prevented,19
prevention,6
preventions,1
prevents,3
preventst,1
previous,1
prey,39
preyd,2
preyful,1
preys,4
priam,29
priami,3
priams,15
priamus,2
pribbles,2
price,29
prick,30
prickd,15
prickeard,1
pricked,1
pricket,6
pricking,4
pricks,11
pricksongkeeps,1
prickst,1
prickt,1
pride,111
prides,1
pridge,5
prie,1
pried,1
prief,1
pries,1
priest,69
priesthood,2
priestlike,2
priests,18
prig,2
primal,2
prime,17
primer,1
primero,2
primest,1
primitive,1
primo,1
primogenity,1
primrose,5
primroses,2
primy,1
prince,742
princelike,1
princely,76
princes,132
princess,173
principal,9
principalities,1
principality,1
principle,2
principles,1
princox,1
prings,2
print,23
printed,4
printing,2
printless,1
prints,1
prior,1
prioress,1
priories,1
priority,2
priory,3
priscian,1
prison,91
prisond,1
prisoner,81
prisoners,46
prisonment,1
prisonnier,1
prisons,4
pristine,2
prithe,1
prithee,216
privacy,3
private,66
privately,6
privates,2
privilage,1
privilegd,4
privilege,31
privileged,2
privileges,1
privilegio,2
privily,3
privity,1
privy,15
privykitchen,1
prizd,8
prize,47
prized,1
prizer,2
prizes,5
prizest,1
prizing,1
pro,2
probable,10
probal,1
probation,7
problem,1
proceed,72
proceeded,13
proceeders,1
proceeding,24
proceedingif,1
proceedings,16
proceeds,7
process,19
processing,2
procession,5
processors,1
processserver,1
proclaim,39
proclaimd,22
proclaimed,9
proclaimeth,1
proclaims,9
proclamation,21
proclamations,2
proconsul,1
procrastinate,1
procreant,1
procreants,1
procreation,1
procrus,2
proculeius,21
procurator,1
procurd,2
procure,18
procurea,1
procured,2
procures,2
procuring,1
prodigal,21
prodigality,1
prodigally,1
prodigals,2
prodigies,4
prodigious,7
prodigiously,1
prodigy,4
proditor,1
producd,2
produce,18
produced,4
produces,1
producing,2
production,1
proface,1
profanation,3
profand,4
profane,18
profaned,3
profanely,1
profaneness,1
profaners,1
profaning,1
profess,26
professd,6
professed,3
professes,7
profession,16
professions,5
professor,1
professors,3
proffer,4
profferd,5
proffered,1
profferer,1
proffers,2
proficient,1
profit,38
profitable,3
profitably,2
profited,2
profiting,2
profitless,3
profits,11
profound,15
profoundest,1
profoundly,1
progenitors,3
progeny,5
progne,1
prognosticate,1
prognostication,2
program,1
progress,13
progression,1
prohibit,1
prohibited,221
prohibition,2
project,329
projection,1
projects,3
prolixious,1
prolixity,2
prologue,39
prologuelike,1
prologues,3
prolong,2
prolongd,4
prolongs,1
promethean,3
prometheus,1
prominently,2
promis,1
promisd,52
promise,102
promisebreach,1
promisebreaker,2
promisecrammd,1
promised,22
promisedst,1
promisekeeping,1
promises,23
promiseth,3
promising,6
promontory,6
promoting,2
promotion,5
promotions,3
prompt,13
prompted,4
promptement,1
prompter,2
prompting,2
prompts,5
prompture,1
promulgate,1
prone,5
prononcer,1
prononcez,1
pronoun,1
pronouncd,11
pronounce,30
pronounced,2
pronouncing,3
pronouns,1
proof,76
proofread,1
proofs,14
prop,5
propagate,3
propagation,1
propend,1
propension,1
proper,63
properer,3
properfalse,1
properly,5
properst,1
propertied,3
properties,5
property,17
prophecies,8
prophecy,12
prophecythat,1
prophesied,5
prophesier,1
prophesy,19
prophesying,2
prophet,15
prophetess,5
prophetic,6
prophetically,2
prophetlike,1
prophets,4
propinquity,1
propontic,1
proportion,23
proportionable,1
proportiond,2
proportions,6
proposd,5
propose,10
proposed,4
proposer,1
proposes,1
proposing,1
proposition,1
propositions,1
propounded,1
proppd,1
propre,1
proprietary,2
propriety,2
props,2
propugnation,1
prorogue,2
prorogued,1
proscription,3
proscriptions,1
prose,2
prosecute,4
prosecution,1
proselytes,1
proserpina,1
proserpinas,1
prospect,6
prosper,23
prosperd,1
prosperity,15
prosperitys,1
prospero,141
prosperos,4
prosperous,21
prosperously,2
prospers,1
prosprous,2
prostitute,1
prostrate,6
protect,14
protected,4
protection,13
protector,50
protectors,8
protectorship,3
protectress,1
protects,3
protest,53
protestation,6
protestations,2
protested,1
protester,1
protesting,1
protests,3
proteus,220
proteusi,1
protheus,1
protract,2
protractive,1
proud,203
prouder,8
proudest,14
proudhearted,1
proudlier,1
proudly,11
proudminded,1
proudpied,1
prouds,1
proudst,1
proudswelling,1
proudthe,1
provand,1
provd,27
prove,252
proved,14
provender,5
proverb,13
proverbd,1
proverbs,5
proves,17
proveth,2
provide,39
provided,256
providence,6
provident,2
providently,1
provider,1
provides,1
providing,4
province,3
provinces,6
provincial,2
proving,1
provision,8
provisions,2
proviso,1
provocation,2
provokd,12
provoke,16
provoked,4
provoker,1
provokes,10
provoketh,1
provoking,2
provokst,2
provost,116
prowess,3
prudence,2
prudent,4
prune,2
prunes,7
pruning,2
prunst,1
pry,8
ps,1
psalm,1
psalmist,1
psalms,2
psalteries,1
ptolemies,2
ptolemy,3
public,66
publican,1
publication,1
publicly,10
publicola,2
publish,9
publishd,4
published,1
publisher,1
publishing,1
publius,32
pucelle,80
puck,55
pudder,1
pudding,5
puddings,2
puddle,2
puddled,2
pudency,1
pueritia,1
puff,5
puffd,8
puffing,2
puffs,1
pugging,1
puis,1
puissance,9
puissant,10
pukestocking,1
puking,1
pulcher,1
puling,4
pull,12
pulld,8
puller,1
pulletsperm,1
pulling,4
pulls,5
pullt,1
pulpit,7
pulpiter,1
pulpits,1
pulse,9
pulsidge,1
pump,2
pumpion,1
pumps,2
pun,1
punched,1
punctuation,1
punish,18
punishd,19
punished,2
punishes,1
punishment,21
punishments,1
punitive,2
punk,4
punto,2
puny,7
pupil,11
pupillike,1
pupils,1
puppet,8
puppets,2
puppies,4
puppy,5
puppydog,1
puppydogs,1
pur,1
purblind,5
purchasd,12
purchase,29
purchased,2
purchases,1
purchaseth,1
purchasing,3
pure,68
purely,1
purer,2
purest,6
purgation,6
purgative,1
purgatory,2
purgd,8
purge,20
purged,3
purgers,1
purging,3
purifies,1
purifying,1
puritan,6
purity,10
purlieus,1
purple,13
purpled,2
purplehued,1
purpleingrain,1
purples,1
purport,1
purposd,15
purpose,209
purposechanger,1
purposed,7
purposely,4
purposes,40
purposeth,2
purposing,1
purr,1
pursd,1
purse,82
pursebearer,1
pursents,1
purses,11
pursetaking,1
pursud,12
pursue,33
pursued,4
pursuers,1
pursues,7
pursuest,2
pursueth,1
pursuing,4
pursuit,17
pursuivant,7
pursuivantatarms,1
pursuivants,2
pursy,2
purus,1
purveyor,1
push,22
pushd,1
pushes,3
pushpin,1
pusillanimity,1
put,494
putrefy,1
putrified,1
puts,54
putst,3
putt,1
putter,3
putteron,2
putterout,1
putting,22
puttingon,1
puttock,2
puttocks,1
puzzel,1
puzzle,1
puzzled,1
puzzles,1
pygmalions,1
pygmiesrather,1
pygmys,1
pyr,1
pyramid,1
pyramides,1
pyramids,2
pyramis,1
pyramises,1
pyramus,60
pyrenean,1
pyrrhus,11
pythagoras,4
quadrangle,1
quae,1
quaes,1
quaff,1
quaffd,2
quaffing,1
quagmire,2
quai,1
quail,4
quailing,2
quails,2
quaint,11
quaintly,5
quakd,2
quake,13
quakes,1
qualification,1
qualified,7
qualifies,1
qualify,8
qualifying,1
qualite,1
qualities,24
quality,55
qualm,3
qualmish,1
quam,1
quand,2
quando,1
quantities,1
quantity,13
quare,1
quarrel,96
quarrelld,1
quarreller,1
quarrelling,7
quarrelous,1
quarrels,20
quarrelsome,3
quarries,1
quarry,3
quart,3
quarter,20
quarterd,9
quartered,1
quartering,1
quarters,6
quartpot,1
quarts,1
quasi,1
quat,1
quatch,1
quay,1
que,17
quean,4
queas,1
queasiness,1
queasy,3
queen,943
queenmy,1
queens,42
queensave,1
quell,6
quench,24
quenchd,5
quenched,2
quenching,2
quenchless,1
quern,1
quest,10
questant,1
question,149
questionable,1
questiond,5
questioned,2
questionedst,1
questioning,1
questionless,1
questions,14
questrists,1
quests,1
queubus,1
qui,5
quick,101
quickanswerd,1
quickconceiving,1
quicken,9
quickend,1
quickens,2
quicker,2
quicklier,1
quickly,198
quickned,1
quickness,1
quickning,2
quickraised,1
quicksand,1
quicksands,1
quicksilver,1
quicksilverr,1
quickst,1
quickwitted,1
quid,1
quiddities,1
quiddits,1
quierd,1
quiet,77
quieter,1
quietly,9
quietness,7
quietus,2
quil,1
quill,4
quillets,6
quills,1
quils,1
quilt,1
quinapalus,1
quince,53
quinces,3
quintain,1
quintessence,2
quintus,20
quip,2
quips,4
quire,2
quiring,1
quirk,1
quirks,3
quis,4
quit,46
quite,86
quits,3
quittance,6
quitted,1
quitting,1
quiver,4
quivering,1
quivers,1
quo,1
quod,2
quods,1
quoifs,1
quoint,1
quoit,1
quoits,1
quondam,6
quoniam,1
quote,5
quoted,5
quotes,1
quoth,65
quotha,1
quotidian,2
r,2
rabbit,3
rabbitsucker,1
rabble,12
rabblement,2
rabbles,1
race,17
rack,16
rackd,5
rackers,1
racket,1
rackets,1
racking,1
racks,2
radiance,3
radiant,8
radish,2
rafe,1
raft,1
rag,4
ragd,2
rage,121
rages,12
rageth,1
raggd,1
ragged,23
raggedness,1
raggedst,1
raging,19
ragofmuffins,1
ragozine,3
rags,16
rah,1
rail,29
raild,8
railed,1
railer,1
railest,2
raileth,1
railing,8
rails,6
raiment,8
rain,60
rainbow,3
raind,6
raineth,5
rainin,1
raining,1
rainold,1
rains,1
rainy,4
raisd,24
raise,47
raised,7
raises,2
raising,6
raisins,1
rakd,1
rake,4
rakes,1
ralph,3
ram,6
rambures,11
rammd,2
rampallian,1
rampant,1
ramping,3
rampird,1
ramps,1
rams,6
ramston,1
ramtender,1
ran,31
rancorous,5
rancors,1
rancour,5
rancouro,1
rancours,1
random,4
rangd,3
range,8
ranged,1
rangers,1
ranges,3
ranging,2
rank,50
rankd,4
ranker,3
rankest,2
ranking,1
rankle,2
rankly,1
rankness,3
ranks,15
rankscented,1
ranksi,1
ransack,1
ransackd,3
ransacking,1
ransom,53
ransomd,4
ransomed,2
ransoming,1
ransomless,2
ransoms,3
ransomyea,1
ranst,3
rant,1
ranting,1
rap,3
rape,15
rapes,3
rapier,24
rapiers,8
rapine,3
raps,1
rapt,8
rapture,2
raptures,1
rare,57
rarely,9
rareness,3
rarer,4
rarest,8
rarities,2
rarity,4
rarst,1
rascal,56
rascalliest,1
rascallike,1
rascally,10
rascals,19
rascalsthat,1
rascalwould,1
rascalyeaforsooth,1
rash,31
rashembracd,1
rasher,1
rashlevied,1
rashly,4
rashness,10
rat,10
ratcatcher,1
ratcliff,45
rate,29
rated,16
rates,5
rather,322
ratherest,1
ratified,4
ratifiers,1
ratify,4
rating,1
rational,2
ratolorum,1
rats,8
ratsbane,3
rattle,1
rattles,1
rattling,5
raught,5
ravd,1
rave,3
ravel,3
raveld,1
raven,17
ravencoloured,1
ravening,1
ravenous,6
ravens,10
ravenspurgh,9
raves,2
ravin,3
ravind,1
raving,1
ravish,11
ravishd,9
ravished,3
ravisher,2
ravishing,2
ravishments,1
ravnous,2
raw,12
rawbond,1
rawer,1
rawly,1
rawness,1
ray,1
rayd,1
rayed,1
rays,5
razd,5
raze,6
razed,3
razes,1
razeth,1
razing,1
razorable,1
razors,2
razure,1
re,5
reach,26
reachd,1
reaches,3
reacheth,1
reaching,2
read,205
readable,225
reader,2
readiest,4
readily,2
readiness,15
reading,35
readins,1
reads,89
readshigh,1
readst,1
ready,143
real,3
really,1
realm,53
realms,7
reanswer,1
reap,14
reapd,3
reapers,3
reaping,1
reaps,1
rear,12
reard,7
rears,1
rearward,5
reason,281
reasonable,20
reasonably,1
reasond,2
reasoned,1
reasoning,2
reasonless,2
reasons,69
reave,2
rebate,1
rebato,1
rebeck,1
rebel,22
rebelld,2
rebellike,1
rebelling,1
rebellion,30
rebellions,2
rebellious,9
rebels,34
rebound,1
rebukd,1
rebuke,18
rebukeable,1
rebuked,2
rebukes,4
rebusd,1
recall,2
recalld,3
recant,1
recantation,2
recanter,1
recanting,2
receipt,14
receipts,1
receiv,1
receivd,58
receive,99
received,33
receiver,1
receives,14
receivest,2
receivet,2
receiveth,1
receiving,9
receivst,2
receptacle,3
rechate,1
reciprocal,1
reciprocally,1
recite,1
reciterai,2
reck,2
recking,1
reckless,6
reckning,7
reckon,8
reckond,5
reckoned,1
reckoning,15
reckonings,5
recks,2
reclaimd,2
reclaims,1
reclusive,1
recognizance,1
recognizances,1
recoil,6
recoiling,1
recollected,1
recomforted,1
recomforture,1
recommend,1
recommended,1
recommends,2
recompensd,3
recompense,27
reconcild,5
reconcile,8
reconciled,4
reconcilement,1
reconciler,1
reconciles,2
reconciliation,1
record,23
recordation,2
recorded,7
recorder,2
recorders,3
records,4
recount,11
recounted,1
recounting,2
recountments,1
recounts,1
recourse,4
recover,27
recoverable,1
recoverd,7
recoverddesire,1
recovered,8
recoveries,2
recovers,3
recovery,8
recovry,1
recreant,13
recreants,2
recreate,1
recreation,8
rectify,3
rector,1
rectorship,1
recure,1
recured,1
red,68
redbreast,1
redbreastteacher,1
redder,1
reddest,1
rede,1
redeem,23
redeemd,7
redeemed,1
redeemer,2
redeeming,3
redeems,3
redeemst,1
redeliver,3
redemption,9
redfacd,1
redhippd,1
redhot,3
redime,1
redistribute,1
redistributing,2
redistribution,2
redlattice,1
redlookd,1
redness,1
rednose,1
redoubled,3
redoubted,5
redound,1
redress,27
redressd,2
redressed,1
redresses,2
redtaild,1
reduce,3
